news_date,news_href,news_title
15:11 | 2017/09/07,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E5%8D%B3%E5%B0%86%E7%A6%BB%E4%BB%BB%E7%9A%84%E6%BE%B3%E5%A4%A7%E5%88%A9%E9%A9%BB%E8%B6%8A%E5%A4%A7%E4%BD%BF-11626118.htm,阮春福总理会见即将离任的澳大利驻越大使
15:01 | 2017/09/07,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E5%9F%83%E5%8F%8A%E6%80%BB%E7%BB%9F-11626113.htm,阮春福总理会见埃及总统
12:09 | 2017/09/07,/%E8%8C%83%E5%B9%B3%E6%98%8E%E5%89%AF%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E5%8F%A4%E5%B7%B4%E5%A4%96%E4%BA%A4%E9%83%A8%E7%AC%AC%E4%B8%80%E5%89%AF%E9%83%A8%E9%95%BF-11626116.htm,范平明副总理会见古巴外交部第一副部长
09:08 | 2017/09/07,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%89%AF%E6%80%BB%E7%90%86%E5%85%BC%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E8%8C%83%E5%B9%B3%E6%98%8E%E4%B8%8E%E4%B9%8C%E5%85%8B%E5%85%B0%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11626106.htm,越南政府副总理兼外交部长范平明与乌克兰外交部长举行会谈
08:28 | 2017/09/07,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%98%A5%E7%A6%8F%E6%AC%A2%E8%BF%8E%E5%8D%97%E9%9D%9E%E4%BC%81%E4%B8%9A%E5%8A%A0%E5%A4%A7%E5%AF%B9%E8%B6%8A%E5%8D%97%E6%8A%95%E8%B5%84-11626111.htm,越南政府总理阮春福欢迎南非企业加大对越南投资
08:22 | 2017/09/07,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%98%A5%E7%A6%8F%E4%BC%9A%E8%A7%81%E4%B9%8C%E5%85%8B%E5%85%B0%E5%A4%96%E9%95%BF%E5%85%8B%E9%87%8C%E5%A7%86%E9%87%91-11626109.htm,越南政府总理阮春福会见乌克兰外长克里姆金
08:14 | 2017/09/07,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%BC%9A%E8%A7%81%E5%9F%83%E5%8F%8A%E6%80%BB%E7%BB%9F%E9%98%BF%E5%8D%9C%E6%9D%9C%E5%8B%92%E6%B3%95%E5%A1%94%E8%B5%AB%E5%A1%9E%E8%A5%BF-11626107.htm,越共中央总书记阮富仲会见埃及总统阿卜杜勒•法塔赫•塞西
19:04 | 2017/09/06,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%99%88%E5%A4%A7%E5%85%89%E5%90%8C%E5%9F%83%E5%8F%8A%E6%80%BB%E7%BB%9F%E6%9D%9C%E5%8B%92-%E6%B3%95%E5%A1%94%E8%B5%AB%E5%A1%9E%E8%A5%BF%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11626104.htm,越南国家主席陈大光同埃及总统杜勒-法塔赫•塞西举行会谈
16:09 | 2017/09/06,/%E8%B6%8A%E5%8D%97%E5%8A%A0%E5%BC%BA%E4%B8%8E%E4%BF%84%E7%BD%97%E6%96%AF%E8%BF%9C%E4%B8%9C%E5%9C%B0%E5%8C%BA%E7%9A%84%E7%BB%8F%E6%B5%8E%E5%90%88%E4%BD%9C-11626103.htm,越南加强与俄罗斯远东地区的经济合作
10:18 | 2017/08/25,/%E9%98%AE%E5%AF%8C%E4%BB%B2%E6%80%BB%E4%B9%A6%E8%AE%B0%E4%BC%9A%E8%A7%81%E7%BC%85%E7%94%B8%E8%AE%AE%E4%BC%9A%E4%B8%8A%E9%99%A2%E8%AE%AE%E9%95%BF-11626016.htm,阮富仲总书记会见缅甸议会上院议长
09:07 | 2017/08/25,/%E8%B6%8A%E5%8D%97-%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E4%B8%A4%E5%9B%BD%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11626003.htm,越南-澳大利亚两国国防部长举行会谈
08:15 | 2017/08/25,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF-11626009.htm,阮春福总理会见澳大利亚国防部长
08:12 | 2017/08/25,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF-11626007.htm,阮春福总理会见澳大利亚国防部长
08:10 | 2017/08/25,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E8%B6%8A%E5%8D%97-%E5%9C%9F%E8%80%B3%E5%85%B6%E4%BC%81%E4%B8%9A%E8%AE%BA%E5%9D%9B-11626005.htm,阮春福总理出席越南-土耳其企业论坛
08:04 | 2017/08/25,/%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%98%A5%E7%A6%8F%E4%BC%9A%E8%A7%81%E7%BE%8E%E5%9B%BD%E5%8D%AB%E7%94%9F%E4%B8%8E%E5%85%AC%E4%BC%97%E6%9C%8D%E5%8A%A1%E9%83%A8%E9%83%A8%E9%95%BF-11626001.htm,政府总理阮春福会见美国卫生与公众服务部部长
08:00 | 2017/08/25,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E9%98%AE%E5%AF%8C%E4%BB%B2%E5%90%8C%E7%BC%85%E7%94%B8%E6%80%BB%E7%BB%9F%E5%BB%B7%E8%A7%89%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11625999.htm,越共中央总书记阮富仲同缅甸总统廷觉举行会谈
18:56 | 2017/08/24,/%E8%B6%8A%E5%8D%97%E8%A6%81%E6%B1%82%E5%8F%B0%E6%B9%BE%E4%B8%8D%E5%BE%97%E5%86%8D%E6%AC%A1%E5%9C%A8%E5%B7%B4%E5%B9%B3%E5%B2%9B%E8%BF%9B%E8%A1%8C%E5%AE%9E%E5%BC%B9%E6%BC%94%E4%B9%A0-11625996.htm,越南要求台湾不得再次在巴平岛进行实弹演习
16:58 | 2017/08/24,/%E9%98%AE%E5%AF%8C%E4%BB%B2%E6%80%BB%E4%B9%A6%E8%AE%B0%E8%AE%BF%E9%97%AE%E7%BC%85%E7%94%B8%E6%90%AD%E5%BB%BA%E8%B6%8A%E7%BC%85%E5%85%B3%E7%B3%BB%E7%9A%84%E6%96%B0%E6%A1%86%E6%9E%B6-11625998.htm,阮富仲总书记访问缅甸：搭建越缅关系的新框架
10:48 | 2017/08/24,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E9%98%B2%E9%83%A8%E5%89%AF%E9%83%A8%E9%95%BF%E9%98%AE%E5%BF%97%E5%92%8F%E4%BC%9A%E8%A7%81%E5%8D%B0%E5%B0%BC%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF-11625994.htm,越南国防部副部长阮志咏会见印尼国防部长
09:57 | 2017/08/24,/%E5%9C%9F%E8%80%B3%E5%85%B6%E6%80%BB%E7%90%86%E8%B6%8A%E5%9C%9F%E5%85%B3%E7%B3%BB%E5%8F%91%E5%B1%95%E6%BD%9C%E5%8A%9B%E4%BB%8D%E5%B7%A8%E5%A4%A7-11625997.htm,土耳其总理：越土关系发展潜力仍巨大
09:34 | 2017/08/24,/%E7%8E%8B%E5%BB%B7%E6%83%A0%E5%89%AF%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E6%AF%94%E5%88%A9%E6%97%B6%E6%96%AF%E6%B4%9B%E4%BC%90%E5%85%8B%E5%8F%8A%E6%AC%A7%E7%9B%9F%E9%A9%BB%E8%B6%8A%E5%A4%A7%E4%BD%BF-11625993.htm,王廷惠副总理会见比利时、斯洛伐克及欧盟驻越大使
09:32 | 2017/08/24,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E4%B8%BB%E5%B8%AD%E9%98%AE%E6%B0%8F%E9%87%91%E9%93%B6%E4%BC%9A%E8%A7%81%E5%9C%9F%E8%80%B3%E5%85%B6%E6%80%BB%E7%90%86-11625991.htm,越南国会主席阮氏金银会见土耳其总理
08:28 | 2017/08/24,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E8%80%81%E6%8C%9D%E5%89%AF%E6%80%BB%E7%90%86-11625989.htm,阮春福总理会见老挝副总理
18:49 | 2017/08/23,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%98%A5%E7%A6%8F%E4%B8%8E%E5%9C%9F%E8%80%B3%E5%85%B6%E6%80%BB%E7%90%86%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11625982.htm,越南政府总理阮春福与土耳其总理举行会谈
18:20 | 2017/08/23,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E5%9C%9F%E8%80%B3%E5%85%B6%E5%85%B3%E7%B3%BB%E7%9A%84%E8%BD%AC%E6%8A%98%E7%82%B9-11625984.htm,越南与土耳其关系的转折点
16:39 | 2017/08/23,/%E9%98%AE%E5%AF%8C%E4%BB%B2%E6%80%BB%E4%B9%A6%E8%AE%B0%E4%B8%8E%E5%8D%B0%E5%B0%BC%E6%80%BB%E7%BB%9F%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-11625979.htm,阮富仲总书记与印尼总统举行会谈
15:25 | 2017/08/23,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E5%8D%B0%E5%B0%BC%E7%AD%BE%E7%BD%B2%E7%B3%BB%E5%88%97%E5%90%88%E4%BD%9C%E6%96%87%E4%BB%B6-11625985.htm,越南与印尼签署系列合作文件
11:28 | 2017/08/23,/%E4%B8%8D%E6%96%AD%E5%B7%A9%E5%9B%BA%E8%B6%8A%E8%80%81%E9%95%BF%E6%9C%9F%E4%BC%A0%E7%BB%9F%E5%85%B3%E7%B3%BB-11625986.htm,不断巩固越老长期传统关系
10:45 | 2017/08/23,/%E6%8E%A8%E5%8A%A8%E8%B6%8A%E5%8D%97%E5%8D%B0%E5%B0%BC%E6%88%98%E7%95%A5%E5%85%B3%E7%B3%BB%E5%8F%91%E5%B1%95-11625980.htm,推动越南印尼战略关系发展
08:41 | 2017/08/23,/%E6%B7%B1%E5%8C%96%E8%B6%8A%E5%8D%97-%E5%8D%B0%E5%B0%BC%E6%88%98%E7%95%A5%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB-11625978.htm,深化越南-印尼战略合作伙伴关系
08:33 | 2017/08/23,/%E8%B6%8A%E5%8D%97%E5%AF%B9%E6%AC%A7%E6%B4%B2%E5%8F%91%E7%94%9F%E7%9A%84%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6%E8%A1%A8%E7%A4%BA%E5%BC%BA%E7%83%88%E8%B0%B4%E8%B4%A3-11625976.htm,越南对欧洲发生的恐怖袭击事件表示强烈谴责
08:27 | 2017/08/23,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E5%9F%83%E5%8F%8A%E6%8A%95%E8%B5%84%E4%B8%8E%E5%9B%BD%E9%99%85%E5%90%88%E4%BD%9C%E9%83%A8%E9%83%A8%E9%95%BF-11625975.htm,阮春福总理会见埃及投资与国际合作部部长
17:35 | 2017/08/22,/2017%E5%B9%B4APEC%E4%BC%9A%E8%AE%AE%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E6%89%BF%E8%AF%BA%E5%9C%A8%E5%86%9C%E4%B8%9A%E7%A0%94%E7%A9%B6%E9%A2%86%E5%9F%9F%E5%BB%BA%E7%AB%8B%E9%95%BF%E6%9C%9F%E5%90%88%E4%BD%9C-11625973.htm,2017年APEC会议：越南与澳大利亚承诺在农业研究领域建立长期合作
15:02 | 2017/09/06,/%E8%81%94%E5%90%88%E5%9B%BD%E7%BB%A7%E7%BB%AD%E4%B8%BA%E8%B6%8A%E5%8D%97%E7%BB%B4%E5%92%8C%E9%83%A8%E9%98%9F%E7%BB%99%E4%BA%88%E6%94%AF%E6%8C%81-11626100.htm,联合国继续为越南维和部队给予支持
09:13 | 2017/09/06,/%E5%9F%83%E5%8F%8A%E6%80%BB%E7%BB%9F%E8%AE%BF%E8%B6%8A%E8%B6%8A%E5%9F%83%E4%B8%A4%E5%9B%BD%E5%85%B3%E7%B3%BB%E4%B8%AD%E9%87%8D%E8%A6%81%E9%87%8C%E7%A8%8B%E7%A2%91-11626099.htm,埃及总统访越：越埃两国关系中重要里程碑
09:10 | 2017/09/06,/%E5%8F%A4%E5%B7%B4%E5%A4%96%E4%BA%A4%E9%83%A8%E7%AC%AC%E4%B8%80%E5%89%AF%E9%83%A8%E9%95%BF%E5%AF%B9%E8%B6%8A%E5%8D%97%E8%BF%9B%E8%A1%8C%E6%AD%A3%E5%BC%8F%E8%AE%BF%E9%97%AE-11626097.htm,古巴外交部第一副部长对越南进行正式访问
09:09 | 2017/09/06,/%E8%B6%8A%E5%8D%97%E5%BC%BA%E7%83%88%E5%8F%8D%E5%AF%B9%E4%B8%AD%E5%9B%BD%E5%9C%A8%E8%B6%8A%E5%8D%97%E9%BB%84%E6%B2%99%E7%BE%A4%E5%B2%9B%E8%BF%9B%E8%A1%8C%E5%AE%9E%E5%BC%B9%E6%BC%94%E4%B9%A0-11626095.htm,越南强烈反对中国在越南黄沙群岛进行实弹演习
08:05 | 2017/09/06,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%B0%86%E4%B8%BB%E6%8C%81%E5%8F%AC%E5%BC%80%E4%B9%9D%E9%BE%99%E6%B1%9F%E5%B9%B3%E5%8E%9F%E5%9C%B0%E5%8C%BA%E5%8F%AF%E6%8C%81%E7%BB%AD%E5%8F%91%E5%B1%95%E7%9A%84%E5%BA%94%E5%AF%B9%E6%B0%94%E5%80%99%E5%8F%98%E5%8C%96%E4%BC%9A%E8%AE%AE-11626093.htm,阮春福总理将主持召开九龙江平原地区可持续发展的应对气候变化会议
18:48 | 2017/09/05,/%E8%82%AF%E5%AE%9A%E4%BA%86%E8%B6%8A%E5%8D%97%E5%9C%A8%E5%86%9B%E4%BA%8B%E5%9B%BD%E9%98%B2%E7%AD%89%E5%A4%9A%E8%BE%B9%E8%AE%BA%E5%9D%9B%E4%B8%8A%E7%9A%84%E5%9C%B0%E4%BD%8D-11626091.htm,肯定了越南在军事、国防等多边论坛上的地位
18:47 | 2017/09/05,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E5%8F%91%E8%A8%80%E4%BA%BA%E5%9B%9E%E5%BA%94%E6%9C%9D%E9%B2%9C%E7%AC%AC%E5%85%AD%E6%AC%A1%E8%AF%95%E5%B0%84%E5%AF%BC%E5%BC%B9-11626090.htm,越南外交部发言人回应朝鲜第六次试射导弹
17:14 | 2017/09/05,/%E9%99%88%E5%A4%A7%E5%85%89%E4%B8%BB%E5%B8%AD%E5%90%91%E5%85%A8%E5%9B%BD%E5%B8%88%E7%94%9F%E8%87%B4%E4%BB%A52017-2018%E5%AD%A6%E5%B9%B4%E6%96%B0%E5%AD%A6%E6%9C%9F%E5%BC%80%E5%AD%A6%E8%B4%BA%E4%BF%A1-11626089.htm,陈大光主席向全国师生致以2017-2018学年新学期开学贺信
15:07 | 2017/09/05,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E8%83%A1%E5%BF%97%E6%98%8E%E5%9B%BD%E5%AE%B6%E6%94%BF%E6%B2%BB%E5%AD%A6%E9%99%A2%E6%96%B0%E5%AD%A6%E5%B9%B4%E5%BC%80%E5%AD%A6%E5%85%B8%E7%A4%BC-11626088.htm,阮春福总理出席胡志明国家政治学院新学年开学典礼
16:55 | 2017/09/04,/%E4%B8%80%E4%BA%9B%E5%9B%BD%E5%AE%B6%E9%A2%86%E5%AF%BC%E4%BA%BA%E8%87%B4%E7%94%B5%E7%A5%9D%E8%B4%BA%E8%B6%8A%E5%8D%97%E5%9B%BD%E5%BA%8672%E5%91%A8%E5%B9%B4-11626086.htm,一些国家领导人致电祝贺越南国庆72周年 
10:28 | 2017/09/03,/%E5%B0%86%E4%B8%9C%E5%8D%97%E4%BA%9A%E6%9C%80%E9%95%BF%E8%B7%A8%E6%B5%B7%E5%A4%A7%E6%A1%A5%E6%8A%95%E8%BF%90-11626084.htm,将东南亚最长跨海大桥投运
10:26 | 2017/09/03,/%E5%90%84%E5%9B%BD%E9%A2%86%E5%AF%BC%E4%BA%BA%E8%87%B4%E7%94%B5%E7%A5%9D%E8%B4%BA%E8%B6%8A%E5%8D%9772%E5%91%A8%E5%B9%B4%E5%9B%BD%E5%BA%86-11626082.htm,各国领导人致电祝贺越南72周年国庆
17:39 | 2017/09/01,/%E7%BE%8E%E5%9B%BD%E5%9B%BD%E5%8A%A1%E5%8D%BF%E7%A5%9D%E8%B4%BA%E8%B6%8A%E5%8D%97%E5%9B%BD%E5%BA%86%E8%8A%82-11626080.htm,美国国务卿祝贺越南国庆节
17:37 | 2017/09/01,/%E8%B6%8A%E5%8D%97%E5%87%BA%E5%B8%AD%E4%B8%9C%E4%BA%9A-%E6%8B%89%E7%BE%8E%E5%90%88%E4%BD%9C%E8%AE%BA%E5%9D%9B%E5%A4%96%E9%95%BF%E4%BC%9A%E8%AE%AE-11626078.htm,越南出席东亚-拉美合作论坛外长会议
17:34 | 2017/09/01,/%E8%B6%8A%E5%8D%97%E5%85%9A%E5%92%8C%E5%9B%BD%E5%AE%B6%E9%A2%86%E5%AF%BC%E4%BA%BA%E6%8B%9C%E8%B0%92%E8%83%A1%E5%BF%97%E6%98%8E%E4%B8%BB%E5%B8%AD%E9%99%B5-11626077.htm,越南党和国家领导人拜谒胡志明主席陵
09:13 | 2017/09/01,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E5%8F%91%E8%A8%80%E4%BA%BA%E5%AF%B9%E6%9C%9D%E9%B2%9C%E5%8F%91%E5%B0%84%E5%BC%B9%E9%81%93%E5%AF%BC%E5%BC%B9%E4%BD%9C%E5%87%BA%E5%9B%9E%E5%BA%94-11626076.htm,越南外交部发言人对朝鲜发射弹道导弹作出回应
09:11 | 2017/09/01,/%E8%B6%8A%E5%8D%97%E5%AF%B9%E4%B8%AD%E5%9B%BD%E9%80%9A%E7%9F%A5%E5%9C%A8%E5%8C%97%E9%83%A8%E6%B9%BE%E6%B9%BE%E5%8F%A3%E5%A4%96%E6%B5%B7%E5%9F%9F%E8%BF%9B%E8%A1%8C%E5%86%9B%E4%BA%8B%E6%BC%94%E4%B9%A0%E4%BD%9C%E5%87%BA%E5%9B%9E%E5%BA%94-11626074.htm,越南对中国通知在北部湾湾口外海域进行军事演习作出回应
08:03 | 2017/09/01,/%E9%98%AE%E6%98%A5%E7%A6%8F%E6%80%BB%E7%90%86%E8%B6%8A%E5%8D%97%E5%B0%86%E6%98%AF%E5%90%84%E5%9B%BD%E7%9C%9F%E8%AF%9A%E6%9C%8B%E5%8F%8B%E4%BF%A1%E4%BB%BB%E4%BC%99%E4%BC%B4-11626072.htm,阮春福总理：越南将是各国真诚朋友、信任伙伴
17:55 | 2017/08/31,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E4%B8%8E%E4%BC%81%E4%B8%9A%E5%90%8C%E8%A1%8C-11626067.htm,越南政府与企业同行
14:18 | 2017/08/31,/%E5%8F%91%E6%8C%A5%E8%B6%8A%E5%8D%97%E5%8F%A4%E5%B7%B4%E6%94%BF%E5%BA%9C%E9%97%B4%E5%90%88%E4%BD%9C%E5%A7%94%E5%91%98%E4%BC%9A%E6%9C%BA%E5%88%B6%E4%BD%9C%E7%94%A8-11626068.htm,发挥越南古巴政府间合作委员会机制作用
08:53 | 2017/08/31,/%E8%8C%83%E5%B9%B3%E6%98%8E%E5%89%AF%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E7%BE%8E%E5%9B%BD%E7%8A%B9%E4%BB%96%E5%B7%9E%E5%B7%9E%E9%95%BF-11626061.htm,范平明副总理会见美国犹他州州长
08:11 | 2017/08/31,/%E8%B6%8A%E5%8D%97%E5%B0%86%E7%BB%A7%E7%BB%AD%E7%A7%AF%E6%9E%81%E5%8F%82%E4%B8%8E%E8%81%94%E5%90%88%E5%9B%BD%E7%BB%B4%E5%92%8C%E8%A1%8C%E5%8A%A8-11626065.htm,越南将继续积极参与联合国维和行动
08:09 | 2017/08/31,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%97%A5%E6%9C%AC%E4%B8%BE%E8%A1%8C%E7%AC%AC%E4%BA%94%E6%AC%A1%E9%98%B2%E5%8A%A1%E6%94%BF%E7%AD%96%E5%AF%B9%E8%AF%9D-11626064.htm,越南与日本举行第五次防务政策对话
08:05 | 2017/08/31,/%E8%B6%8A%E5%8D%97%E4%BC%8A%E6%9C%97%E4%B8%A4%E5%9B%BD%E8%AE%AE%E4%BC%9A%E5%8A%A0%E5%BC%BA%E5%90%88%E4%BD%9C-11626063.htm,越南伊朗两国议会加强合作
16:31 | 2017/08/22,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E9%98%AE%E5%AF%8C%E4%BB%B2%E5%B7%B2%E6%8A%B5%E8%BE%BE%E9%9B%85%E5%8A%A0%E8%BE%BE%E5%BC%80%E5%A7%8B%E5%AF%B9%E5%8D%B0%E5%B0%BC%E8%BF%9B%E8%A1%8C%E6%AD%A3%E5%BC%8F%E8%AE%BF%E9%97%AE-11625972.htm,越共中央总书记阮富仲已抵达雅加达 开始对印尼进行正式访问
15:28 | 2017/08/22,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E9%98%AE%E5%AF%8C%E4%BB%B2%E5%BC%80%E5%A7%8B%E5%AF%B9%E5%8D%B0%E5%B0%BC%E8%BF%9B%E8%A1%8C%E6%AD%A3%E5%BC%8F%E8%AE%BF%E9%97%AE-11625967.htm,越共中央总书记阮富仲开始对印尼进行正式访问
10:31 | 2017/08/22,/%E9%98%AE%E5%AF%8C%E4%BB%B2%E6%80%BB%E4%B9%A6%E8%AE%B0%E5%90%AF%E7%A8%8B%E8%AE%BF%E9%97%AE%E5%8D%B0%E5%BA%A6%E5%B0%BC%E8%A5%BF%E4%BA%9A%E5%92%8C%E7%BC%85%E7%94%B8-11625968.htm,阮富仲总书记启程访问印度尼西亚和缅甸
08:43 | 2017/08/22,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E4%B8%BB%E5%B8%AD%E9%98%AE%E6%B0%8F%E9%87%91%E9%93%B6%E4%BC%9A%E8%A7%81%E8%8E%AB%E6%A1%91%E6%AF%94%E5%85%8B%E6%80%BB%E6%A3%80%E5%AF%9F%E9%95%BF-11625966.htm,越南国会主席阮氏金银会见莫桑比克总检察长
08:32 | 2017/08/22,/%E5%9C%9F%E8%80%B3%E5%85%B6%E6%80%BB%E7%90%86%E8%AE%BF%E8%B6%8A%E8%BF%9B%E4%B8%80%E6%AD%A5%E4%BF%83%E8%BF%9B%E8%B6%8A%E5%9C%9F%E5%85%B3%E7%B3%BB%E5%8F%91%E5%B1%95-11625970.htm,土耳其总理访越：进一步促进越土关系发展
08:24 | 2017/08/22,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E4%B8%BB%E5%B8%AD%E9%98%AE%E6%B0%8F%E9%87%91%E9%93%B6%E4%BC%9A%E8%A7%81%E5%8D%B3%E5%B0%86%E7%A6%BB%E4%BB%BB%E7%9A%84%E5%8F%A4%E5%B7%B4%E9%A9%BB%E8%B6%8A%E5%A4%A7%E4%BD%BF-11625965.htm,越南国会主席阮氏金银会见即将离任的古巴驻越大使
21:18 | 2017/08/21,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E9%98%AE%E5%AF%8C%E4%BB%B2%E5%8E%86%E5%8F%B2%E6%80%A7%E7%9A%84%E8%AE%BF%E9%97%AE-11625963.htm,越共中央总书记阮富仲历史性的访问
16:09 | 2017/08/21,/2017%E5%B9%B4APEC%E4%BC%9A%E8%AE%AE%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%BE%B3%E5%A4%A7%E5%88%A9%E4%BA%9A%E6%89%BF%E8%AF%BA%E5%9C%A8%E5%86%9C%E4%B8%9A%E7%A0%94%E7%A9%B6%E9%A2%86%E5%9F%9F%E5%BB%BA%E7%AB%8B%E9%95%BF%E6%9C%9F%E5%90%88%E4%BD%9C-11626199.htm,2017年APEC会议：越南与澳大利亚承诺在农业研究领域建立长期合作
10:45 | 2017/08/20,/%E8%B6%8A%E6%B3%B0%E5%8F%91%E8%A1%A8%E8%81%94%E5%90%88%E5%A3%B0%E6%98%8E%E5%8A%A0%E5%BC%BA%E4%B8%A4%E5%9B%BD%E6%88%98%E7%95%A5%E4%BC%99%E4%BC%B4%E5%85%B3%E7%B3%BB-11625962.htm,越泰发表联合声明 加强两国战略伙伴关系
09:41 | 2017/08/19,/%E8%B6%8A%E5%8D%97%E9%A2%86%E5%AF%BC%E4%BA%BA%E5%B0%B1%E8%A5%BF%E7%8F%AD%E7%89%99%E5%B7%B4%E5%A1%9E%E7%BD%97%E9%82%A3%E6%81%90%E6%80%96%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6%E5%90%91%E8%A5%BF%E7%8F%AD%E7%89%99%E9%A2%86%E5%AF%BC%E4%BA%BA%E8%87%B4%E6%85%B0%E9%97%AE%E7%94%B5-11625960.htm,越南领导人就西班牙巴塞罗那恐怖袭击事件向西班牙领导人致慰问电
08:42 | 2017/08/19,/%E8%B6%8A%E5%8D%97%E5%A4%96%E9%95%BF%E8%8C%83%E5%B9%B3%E6%98%8E%E4%BC%9A%E8%A7%81%E5%A2%A8%E8%A5%BF%E5%93%A5%E5%8F%82%E8%AE%AE%E9%99%A2%E5%A4%96%E4%BA%A4%E5%A7%94%E5%91%98%E4%BC%9A%E4%B8%BB%E5%B8%AD-11625961.htm,越南外长范平明会见墨西哥参议院外交委员会主席
08:25 | 2017/08/19,/%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E6%B3%B0%E5%9B%BD%E6%98%AF%E8%B6%8A%E5%8D%97%E6%9C%80%E5%A4%A7%E7%9A%84%E5%B9%B6%E8%B4%AD%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4-11625957.htm,政府总理：泰国是越南最大的并购合作伙伴
